# capture started 2026-07-28T20:13:23.997Z from /dev/ttyUSB0
# dut=AMB1 test=ReverseCurrent baud=921600
utc,micros,volts,amps,watts
# ---- INA260 bench ----
# I2C scan:
#   device at 0x44
# verified INA260 at 0x44 (mfg=0x5449 die=0x2270)
# INA260 online at 0x44 (attempt 1)
# averaging=4  conv=140us  mode=continuous  target=1kHz
# watts is computed V*I (signed), NOT the chip's unsigned power register
# columns below are CSV; '#' lines are comments
2026-07-28T20:13:26.494Z,2409386,0.7063,0.0025,0.0018
2026-07-28T20:13:26.495Z,2410386,1.0100,0.0037,0.0038
2026-07-28T20:13:26.496Z,2411386,1.0100,0.0025,0.0025
2026-07-28T20:13:26.497Z,2412386,1.0412,0.0000,0.0000
2026-07-28T20:13:26.498Z,2413386,1.0388,0.0012,0.0013
2026-07-28T20:13:26.499Z,2414386,1.0825,0.0012,0.0014
2026-07-28T20:13:26.500Z,2415386,7.6325,0.0000,0.0000
2026-07-28T20:13:26.501Z,2416386,8.4400,-0.0037,-0.0316
2026-07-28T20:13:26.502Z,2417386,4.3587,0.0050,0.0218
2026-07-28T20:13:26.503Z,2418386,1.1825,0.0037,0.0044
2026-07-28T20:13:26.504Z,2419386,0.0962,0.0000,0.0000
2026-07-28T20:13:26.505Z,2420386,0.0962,-0.0262,-0.0025
2026-07-28T20:13:26.506Z,2421386,0.0000,-0.1663,-0.0000
2026-07-28T20:13:26.507Z,2422386,0.0000,-0.3050,-0.0000
2026-07-28T20:13:26.508Z,2423386,0.0000,-0.3050,-0.0000
2026-07-28T20:13:26.509Z,2424386,0.0000,-0.3688,-0.0000
2026-07-28T20:13:26.510Z,2425386,0.1013,-0.1787,-0.0181
2026-07-28T20:13:26.511Z,2426386,0.7750,0.0012,0.0010
2026-07-28T20:13:26.512Z,2427386,1.0050,-0.0012,-0.0013
2026-07-28T20:13:26.513Z,2428386,1.0250,0.0000,0.0000
2026-07-28T20:13:26.514Z,2429386,1.0250,0.0037,0.0038
2026-07-28T20:13:26.515Z,2430386,1.0650,0.0012,0.0013
2026-07-28T20:13:26.516Z,2431386,1.4275,0.0025,0.0036
2026-07-28T20:13:26.517Z,2432386,8.8425,0.0025,0.0221
2026-07-28T20:13:26.518Z,2433386,7.6163,0.0000,0.0000
2026-07-28T20:13:26.519Z,2434386,3.6600,0.0025,0.0092
2026-07-28T20:13:26.520Z,2435386,0.9275,0.0012,0.0012
2026-07-28T20:13:26.521Z,2436386,0.0000,0.0000,0.0000
2026-07-28T20:13:26.522Z,2437386,0.0000,-0.0425,-0.0000
2026-07-28T20:13:26.523Z,2438386,0.0000,-0.2037,-0.0000
2026-07-28T20:13:26.524Z,2439386,0.0000,-0.3262,-0.0000
2026-07-28T20:13:26.525Z,2440386,0.0000,-0.3688,-0.0000
2026-07-28T20:13:26.526Z,2441386,0.0000,-0.3688,-0.0000
2026-07-28T20:13:26.527Z,2442386,0.3187,-0.0887,-0.0283
2026-07-28T20:13:26.528Z,2443386,0.7875,-0.0012,-0.0010
2026-07-28T20:13:26.529Z,2444386,1.0450,0.0000,0.0000
2026-07-28T20:13:26.530Z,2445386,1.0350,0.0012,0.0013
2026-07-28T20:13:26.531Z,2446386,1.0500,0.0037,0.0039
2026-07-28T20:13:26.532Z,2447386,1.0500,0.0000,0.0000
2026-07-28T20:13:26.533Z,2448386,2.3050,0.0000,0.0000
2026-07-28T20:13:26.534Z,2449386,9.0600,-0.0012,-0.0113
2026-07-28T20:13:26.535Z,2450386,6.8387,-0.0012,-0.0085
2026-07-28T20:13:26.536Z,2451386,2.9787,0.0000,0.0000
2026-07-28T20:13:26.537Z,2452386,0.7700,-0.0012,-0.0010
2026-07-28T20:13:26.538Z,2453386,0.0000,-0.0063,-0.0000
2026-07-28T20:13:26.539Z,2454386,0.0000,-0.0662,-0.0000
2026-07-28T20:13:26.540Z,2455386,0.0000,-0.2275,-0.0000
2026-07-28T20:13:26.541Z,2456386,0.0000,-0.3313,-0.0000
2026-07-28T20:13:26.542Z,2457386,0.0000,-0.3713,-0.0000
2026-07-28T20:13:26.543Z,2458386,0.0000,-0.0150,-0.0000
2026-07-28T20:13:26.544Z,2459386,0.4800,-0.0150,-0.0072
2026-07-28T20:13:26.545Z,2460386,0.8988,0.0012,0.0011
2026-07-28T20:13:26.546Z,2461386,1.0512,0.0000,0.0000
2026-07-28T20:13:26.547Z,2462386,1.0375,0.0012,0.0013
2026-07-28T20:13:26.548Z,2463386,1.0450,0.0000,0.0000
2026-07-28T20:13:26.549Z,2464386,4.2525,0.0012,0.0053
2026-07-28T20:13:26.550Z,2465386,4.2525,-0.0025,-0.0106
2026-07-28T20:13:26.551Z,2466386,8.6687,-0.0012,-0.0108
2026-07-28T20:13:26.552Z,2467386,6.1025,-0.0012,-0.0076
2026-07-28T20:13:26.553Z,2468386,2.1150,-0.0012,-0.0026
2026-07-28T20:13:26.554Z,2469386,0.5537,0.0012,0.0007
2026-07-28T20:13:26.555Z,2470386,0.0000,-0.0088,-0.0000
2026-07-28T20:13:26.556Z,2471386,0.0000,-0.1025,-0.0000
2026-07-28T20:13:26.557Z,2472386,0.0000,-0.2488,-0.0000
2026-07-28T20:13:26.558Z,2473386,0.0000,-0.3400,-0.0000
2026-07-28T20:13:26.559Z,2474386,0.0000,-0.3462,-0.0000
2026-07-28T20:13:26.560Z,2475386,0.0000,-0.0012,-0.0000
2026-07-28T20:13:26.561Z,2476386,0.5975,0.0025,0.0015
2026-07-28T20:13:26.562Z,2477386,0.9650,0.0025,0.0024
2026-07-28T20:13:26.563Z,2478386,1.0325,0.0012,0.0013
2026-07-28T20:13:26.564Z,2479386,1.0388,-0.0012,-0.0013
2026-07-28T20:13:26.565Z,2480386,1.0575,-0.0012,-0.0013
2026-07-28T20:13:26.566Z,2481386,5.8263,-0.0012,-0.0073
2026-07-28T20:13:26.567Z,2482386,8.7550,0.0000,0.0000
2026-07-28T20:13:26.568Z,2483386,8.7550,-0.0025,-0.0219
2026-07-28T20:13:26.569Z,2484386,5.3800,0.0050,0.0269
2026-07-28T20:13:26.570Z,2485386,1.6487,0.0012,0.0021
2026-07-28T20:13:26.571Z,2486386,0.3537,0.0012,0.0004
2026-07-28T20:13:26.572Z,2487386,0.0000,-0.0113,-0.0000
2026-07-28T20:13:26.573Z,2488386,0.0000,-0.1375,-0.0000
2026-07-28T20:13:26.574Z,2489386,0.0000,-0.2750,-0.0000
2026-07-28T20:13:26.575Z,2490386,0.0000,-0.3650,-0.0000
2026-07-28T20:13:26.576Z,2491386,0.0000,-0.2663,-0.0000
2026-07-28T20:13:26.577Z,2492386,0.0000,0.0037,0.0000
2026-07-28T20:13:26.578Z,2493386,0.6888,0.0012,0.0009
2026-07-28T20:13:26.579Z,2494386,0.9937,0.0012,0.0012
2026-07-28T20:13:26.580Z,2495386,1.0425,0.0012,0.0013
2026-07-28T20:13:26.581Z,2496386,1.0350,-0.0012,-0.0013
2026-07-28T20:13:26.582Z,2497386,1.0738,0.0000,0.0000
2026-07-28T20:13:26.583Z,2498386,6.9775,0.0000,0.0000
2026-07-28T20:13:26.584Z,2499386,8.5813,-0.0037,-0.0322
2026-07-28T20:13:26.585Z,2500386,4.6100,0.0000,0.0000
2026-07-28T20:13:26.586Z,2501386,4.6100,0.0012,0.0058
2026-07-28T20:13:26.587Z,2502386,1.2825,-0.0012,-0.0016
2026-07-28T20:13:26.588Z,2503386,0.1725,-0.0150,-0.0026
2026-07-28T20:13:26.589Z,2504386,0.0000,-0.0150,-0.0000
2026-07-28T20:13:26.590Z,2505386,0.0000,-0.1612,-0.0000
2026-07-28T20:13:26.591Z,2506386,0.0000,-0.3088,-0.0000
2026-07-28T20:13:26.592Z,2507386,0.0000,-0.3663,-0.0000
2026-07-28T20:13:26.593Z,2508386,0.0025,-0.1850,-0.0005
2026-07-28T20:13:26.594Z,2509386,0.7325,0.0025,0.0018
2026-07-28T20:13:26.595Z,2510386,0.7325,0.0000,0.0000
2026-07-28T20:13:26.596Z,2511386,1.0263,0.0012,0.0013
2026-07-28T20:13:26.597Z,2512386,1.0425,0.0025,0.0026
2026-07-28T20:13:26.598Z,2513386,1.0512,0.0025,0.0026
2026-07-28T20:13:26.599Z,2514386,1.1750,0.0000,0.0000
2026-07-28T20:13:26.600Z,2515386,8.0825,-0.0037,-0.0303
2026-07-28T20:13:26.601Z,2516386,7.8888,0.0000,0.0000
2026-07-28T20:13:26.602Z,2517386,3.8763,0.0012,0.0048
2026-07-28T20:13:26.603Z,2518386,0.9875,0.0037,0.0037
2026-07-28T20:13:26.604Z,2519386,0.9875,-0.0012,-0.0012
2026-07-28T20:13:26.605Z,2520386,0.0000,-0.0388,-0.0000
2026-07-28T20:13:26.606Z,2521386,0.0000,-0.1875,-0.0000
2026-07-28T20:13:26.607Z,2522386,0.0000,-0.1875,-0.0000
2026-07-28T20:13:26.608Z,2523386,0.0000,-0.3187,-0.0000
2026-07-28T20:13:26.609Z,2524386,0.0000,-0.3688,-0.0000
2026-07-28T20:13:26.610Z,2525386,0.2612,-0.1000,-0.0261
2026-07-28T20:13:26.611Z,2526386,0.7675,-0.0025,-0.0019
2026-07-28T20:13:26.612Z,2527386,1.0412,0.0025,0.0026
2026-07-28T20:13:26.613Z,2528386,1.0412,0.0012,0.0013
2026-07-28T20:13:26.614Z,2529386,1.0388,0.0000,0.0000
2026-07-28T20:13:26.615Z,2530386,1.0375,-0.0025,-0.0026
2026-07-28T20:13:26.616Z,2531386,1.8625,-0.0025,-0.0047
2026-07-28T20:13:26.617Z,2532386,9.1975,-0.0012,-0.0115
2026-07-28T20:13:26.618Z,2533386,7.0262,0.0012,0.0088
2026-07-28T20:13:26.619Z,2534386,3.1400,-0.0012,-0.0039
2026-07-28T20:13:26.620Z,2535386,0.8363,0.0000,0.0000
2026-07-28T20:13:26.621Z,2536386,0.0000,-0.0012,-0.0000
2026-07-28T20:13:26.622Z,2537386,0.0000,-0.0763,-0.0000
2026-07-28T20:13:26.623Z,2538386,0.0000,-0.2125,-0.0000
2026-07-28T20:13:26.624Z,2539386,0.0000,-0.3262,-0.0000
2026-07-28T20:13:26.625Z,2540386,0.0000,-0.3262,-0.0000
2026-07-28T20:13:26.626Z,2541386,0.0000,-0.3675,-0.0000
2026-07-28T20:13:26.627Z,2542386,0.4462,-0.0575,-0.0257
2026-07-28T20:13:26.628Z,2543386,0.8788,0.0025,0.0022
2026-07-28T20:13:26.629Z,2544386,1.0225,0.0012,0.0013
2026-07-28T20:13:26.630Z,2545386,1.0263,0.0012,0.0013
2026-07-28T20:13:26.631Z,2546386,1.0263,0.0025,0.0026
2026-07-28T20:13:26.632Z,2547386,1.0475,0.0000,0.0000
2026-07-28T20:13:26.633Z,2548386,4.0037,0.0000,0.0000
2026-07-28T20:13:26.634Z,2549386,8.8850,0.0000,0.0000
2026-07-28T20:13:26.635Z,2550386,6.4538,-0.0012,-0.0081
2026-07-28T20:13:26.636Z,2551386,2.3350,0.0012,0.0029
2026-07-28T20:13:26.637Z,2552386,0.6275,0.0012,0.0008
2026-07-28T20:13:26.638Z,2553386,0.0000,-0.0037,-0.0000
2026-07-28T20:13:26.639Z,2554386,0.0000,-0.0962,-0.0000
2026-07-28T20:13:26.640Z,2555386,0.0000,-0.2412,-0.0000
2026-07-28T20:13:26.641Z,2556386,0.0000,-0.3462,-0.0000
2026-07-28T20:13:26.642Z,2557386,0.0000,-0.3613,-0.0000
2026-07-28T20:13:26.643Z,2558386,0.0000,-0.3613,-0.0000
2026-07-28T20:13:26.644Z,2559386,0.5450,-0.0025,-0.0014
2026-07-28T20:13:26.645Z,2560386,0.9925,0.0012,0.0012
2026-07-28T20:13:26.646Z,2561386,1.0213,-0.0012,-0.0013
2026-07-28T20:13:26.647Z,2562386,1.0438,-0.0012,-0.0013
2026-07-28T20:13:26.648Z,2563386,1.0512,0.0050,0.0053
2026-07-28T20:13:26.649Z,2564386,1.0512,0.0025,0.0026
2026-07-28T20:13:26.650Z,2565386,5.3950,0.0012,0.0067
2026-07-28T20:13:26.651Z,2566386,8.7625,-0.0012,-0.0110
2026-07-28T20:13:26.652Z,2567386,5.6575,-0.0012,-0.0071
2026-07-28T20:13:26.653Z,2568386,1.8663,0.0025,0.0047
2026-07-28T20:13:26.654Z,2569386,0.4350,-0.0012,-0.0005
2026-07-28T20:13:26.655Z,2570386,0.0000,-0.0113,-0.0000
2026-07-28T20:13:26.656Z,2571386,0.0000,-0.1175,-0.0000
2026-07-28T20:13:26.657Z,2572386,0.0000,-0.2700,-0.0000
2026-07-28T20:13:26.658Z,2573386,0.0000,-0.3587,-0.0000
2026-07-28T20:13:26.659Z,2574386,0.0000,-0.2725,-0.0000
2026-07-28T20:13:26.660Z,2575386,0.0000,-0.0012,-0.0000
2026-07-28T20:13:26.661Z,2576386,0.6313,-0.0012,-0.0008
2026-07-28T20:13:26.662Z,2577386,0.9812,0.0012,0.0012
2026-07-28T20:13:26.663Z,2578386,1.0400,0.0012,0.0013
2026-07-28T20:13:26.664Z,2579386,1.0550,0.0000,0.0000
2026-07-28T20:13:26.665Z,2580386,1.0600,0.0000,0.0000
2026-07-28T20:13:26.666Z,2581386,6.1363,0.0000,0.0000
2026-07-28T20:13:26.667Z,2582386,6.1363,-0.0012,-0.0077
2026-07-28T20:13:26.668Z,2583386,8.6850,0.0012,0.0109
2026-07-28T20:13:26.669Z,2584386,4.8000,0.0012,0.0060
2026-07-28T20:13:26.670Z,2585386,1.3925,0.0012,0.0017
2026-07-28T20:13:26.671Z,2586386,0.2175,-0.0012,-0.0003
2026-07-28T20:13:26.672Z,2587386,0.0000,-0.0175,-0.0000
2026-07-28T20:13:26.673Z,2588386,0.0000,-0.1475,-0.0000
2026-07-28T20:13:26.674Z,2589386,0.0000,-0.2925,-0.0000
2026-07-28T20:13:26.675Z,2590386,0.0000,-0.3650,-0.0000
2026-07-28T20:13:26.676Z,2591386,0.0000,-0.1937,-0.0000
2026-07-28T20:13:26.677Z,2592386,0.0000,0.0000,0.0000
2026-07-28T20:13:26.678Z,2593386,0.7138,0.0037,0.0027
2026-07-28T20:13:26.679Z,2594386,1.0200,0.0037,0.0038
2026-07-28T20:13:26.680Z,2595386,1.0538,0.0025,0.0026
2026-07-28T20:13:26.681Z,2596386,1.0475,-0.0012,-0.0013
2026-07-28T20:13:26.682Z,2597386,1.1037,-0.0012,-0.0014
2026-07-28T20:13:26.683Z,2598386,7.8362,0.0025,0.0196
2026-07-28T20:13:26.684Z,2599386,8.0900,-0.0025,-0.0202
2026-07-28T20:13:26.685Z,2600386,8.0900,0.0000,0.0000
2026-07-28T20:13:26.686Z,2601386,4.1275,0.0000,0.0000
2026-07-28T20:13:26.687Z,2602386,1.1137,-0.0037,-0.0042
2026-07-28T20:13:26.688Z,2603386,0.0388,-0.0037,-0.0001
2026-07-28T20:13:26.689Z,2604386,0.0000,-0.0388,-0.0000
2026-07-28T20:13:26.690Z,2605386,0.0000,-0.1850,-0.0000
2026-07-28T20:13:26.691Z,2606386,0.0000,-0.3125,-0.0000
2026-07-28T20:13:26.692Z,2607386,0.0000,-0.3675,-0.0000
2026-07-28T20:13:26.693Z,2608386,0.1850,-0.1500,-0.0278
2026-07-28T20:13:26.694Z,2609386,0.1850,0.0000,0.0000
2026-07-28T20:13:26.695Z,2610386,0.7912,-0.0012,-0.0010
2026-07-28T20:13:26.696Z,2611386,1.0287,-0.0012,-0.0013
2026-07-28T20:13:26.697Z,2612386,1.0312,-0.0012,-0.0013
2026-07-28T20:13:26.698Z,2613386,1.0412,0.0012,0.0013
2026-07-28T20:13:26.699Z,2614386,1.6688,0.0000,0.0000
2026-07-28T20:13:26.700Z,2615386,9.3000,-0.0025,-0.0233
2026-07-28T20:13:26.701Z,2616386,7.2787,-0.0012,-0.0091
2026-07-28T20:13:26.702Z,2617386,3.3788,-0.0012,-0.0042
2026-07-28T20:13:26.703Z,2618386,3.3788,0.0012,0.0042
2026-07-28T20:13:26.704Z,2619386,0.8587,-0.0050,-0.0043
2026-07-28T20:13:26.705Z,2620386,0.0000,-0.0562,-0.0000
2026-07-28T20:13:26.706Z,2621386,0.0000,-0.0562,-0.0000
2026-07-28T20:13:26.707Z,2622386,0.0000,-0.2087,-0.0000
2026-07-28T20:13:26.708Z,2623386,0.0000,-0.3288,-0.0000
2026-07-28T20:13:26.709Z,2624386,0.0000,-0.3688,-0.0000
2026-07-28T20:13:26.710Z,2625386,0.4150,-0.0825,-0.0342
2026-07-28T20:13:26.711Z,2626386,0.8388,0.0025,0.0021
2026-07-28T20:13:26.712Z,2627386,0.8388,-0.0025,-0.0021
2026-07-28T20:13:26.713Z,2628386,1.0225,0.0037,0.0038
2026-07-28T20:13:26.714Z,2629386,1.0338,-0.0012,-0.0013
2026-07-28T20:13:26.715Z,2630386,1.0462,-0.0012,-0.0013
2026-07-28T20:13:26.716Z,2631386,3.4075,0.0012,0.0043
2026-07-28T20:13:26.717Z,2632386,9.0363,0.0000,0.0000
2026-07-28T20:13:26.718Z,2633386,6.6438,0.0012,0.0083
2026-07-28T20:13:26.719Z,2634386,2.5750,0.0000,0.0000
2026-07-28T20:13:26.720Z,2635386,0.6925,0.0037,0.0026
2026-07-28T20:13:26.721Z,2636386,0.6925,-0.0075,-0.0052
2026-07-28T20:13:26.722Z,2637386,0.0000,-0.0850,-0.0000
2026-07-28T20:13:26.723Z,2638386,0.0000,-0.2313,-0.0000
2026-07-28T20:13:26.724Z,2639386,0.0000,-0.2313,-0.0000
2026-07-28T20:13:26.725Z,2640386,0.0000,-0.3450,-0.0000
2026-07-28T20:13:26.726Z,2641386,0.0000,-0.3688,-0.0000
2026-07-28T20:13:26.727Z,2642386,0.4888,0.0012,0.0006
2026-07-28T20:13:26.728Z,2643386,0.9613,0.0012,0.0012
2026-07-28T20:13:26.729Z,2644386,1.0388,0.0012,0.0013
2026-07-28T20:13:26.730Z,2645386,1.0388,0.0037,0.0039
2026-07-28T20:13:26.731Z,2646386,1.0488,0.0012,0.0013
2026-07-28T20:13:26.732Z,2647386,1.0450,0.0000,0.0000
2026-07-28T20:13:26.733Z,2648386,4.6188,0.0000,0.0000
2026-07-28T20:13:26.734Z,2649386,8.6825,-0.0025,-0.0217
2026-07-28T20:13:26.735Z,2650386,5.7950,0.0000,0.0000
2026-07-28T20:13:26.736Z,2651386,1.9900,0.0012,0.0025
2026-07-28T20:13:26.737Z,2652386,0.4988,-0.0037,-0.0019
2026-07-28T20:13:26.738Z,2653386,0.0000,-0.0088,-0.0000
2026-07-28T20:13:26.739Z,2654386,0.0000,-0.1063,-0.0000
2026-07-28T20:13:26.740Z,2655386,0.0000,-0.2637,-0.0000
2026-07-28T20:13:26.741Z,2656386,0.0000,-0.3525,-0.0000
2026-07-28T20:13:26.742Z,2657386,0.0000,-0.3525,-0.0000
2026-07-28T20:13:26.743Z,2658386,0.0000,-0.2763,-0.0000
2026-07-28T20:13:26.744Z,2659386,0.6150,-0.0025,-0.0015
2026-07-28T20:13:26.745Z,2660386,0.9900,0.0012,0.0012
2026-07-28T20:13:26.746Z,2661386,1.0538,-0.0012,-0.0013
2026-07-28T20:13:26.747Z,2662386,1.0425,-0.0012,-0.0013
2026-07-28T20:13:26.748Z,2663386,1.0425,0.0000,0.0000
2026-07-28T20:13:26.749Z,2664386,1.0400,0.0012,0.0013
2026-07-28T20:13:26.750Z,2665386,5.8962,0.0000,0.0000
2026-07-28T20:13:26.751Z,2666386,8.7100,0.0000,0.0000
2026-07-28T20:13:26.752Z,2667386,5.0338,0.0000,0.0000
2026-07-28T20:13:26.753Z,2668386,1.5100,0.0012,0.0019
2026-07-28T20:13:26.754Z,2669386,0.2862,0.0012,0.0004
2026-07-28T20:13:26.755Z,2670386,0.0000,-0.0137,-0.0000
2026-07-28T20:13:26.756Z,2671386,0.0000,-0.1462,-0.0000
2026-07-28T20:13:26.757Z,2672386,0.0000,-0.2812,-0.0000
2026-07-28T20:13:26.758Z,2673386,0.0000,-0.3613,-0.0000
2026-07-28T20:13:26.759Z,2674386,0.0000,-0.2350,-0.0000
2026-07-28T20:13:26.760Z,2675386,0.0000,-0.2350,-0.0000
2026-07-28T20:13:26.761Z,2676386,0.7212,0.0012,0.0009
2026-07-28T20:13:26.762Z,2677386,1.0075,0.0012,0.0013
2026-07-28T20:13:26.763Z,2678386,1.0338,0.0012,0.0013
2026-07-28T20:13:26.764Z,2679386,1.0400,0.0012,0.0013
2026-07-28T20:13:26.765Z,2680386,1.0875,0.0000,0.0000
2026-07-28T20:13:26.766Z,2681386,1.0875,-0.0012,-0.0014
2026-07-28T20:13:26.767Z,2682386,7.6937,0.0000,0.0000
2026-07-28T20:13:26.768Z,2683386,8.2800,0.0025,0.0207
2026-07-28T20:13:26.769Z,2684386,4.2512,0.0025,0.0106
2026-07-28T20:13:26.770Z,2685386,1.1650,0.0000,0.0000
2026-07-28T20:13:26.771Z,2686386,0.0600,-0.0012,-0.0001
2026-07-28T20:13:26.772Z,2687386,0.0000,-0.0250,-0.0000
2026-07-28T20:13:26.773Z,2688386,0.0000,-0.1750,-0.0000
2026-07-28T20:13:26.774Z,2689386,0.0000,-0.3113,-0.0000
2026-07-28T20:13:26.775Z,2690386,0.0000,-0.3638,-0.0000
2026-07-28T20:13:26.776Z,2691386,0.0000,-0.1762,-0.0000
2026-07-28T20:13:26.777Z,2692386,0.1312,-0.0037,-0.0005
2026-07-28T20:13:26.778Z,2693386,0.7875,-0.0037,-0.0030
2026-07-28T20:13:26.779Z,2694386,1.0050,0.0000,0.0000
2026-07-28T20:13:26.780Z,2695386,1.0362,0.0025,0.0026
2026-07-28T20:13:26.781Z,2696386,1.0412,0.0000,0.0000
2026-07-28T20:13:26.782Z,2697386,1.5200,0.0025,0.0038
2026-07-28T20:13:26.783Z,2698386,8.9525,0.0000,0.0000
2026-07-28T20:13:26.784Z,2699386,8.9525,0.0025,0.0224
2026-07-28T20:13:26.785Z,2700386,7.6075,0.0012,0.0095
2026-07-28T20:13:26.786Z,2701386,3.5963,0.0000,0.0000
2026-07-28T20:13:26.787Z,2702386,0.9000,0.0000,0.0000
2026-07-28T20:13:26.788Z,2703386,0.0000,-0.0050,-0.0000
2026-07-28T20:13:26.789Z,2704386,0.0000,-0.0463,-0.0000
2026-07-28T20:13:26.790Z,2705386,0.0000,-0.1988,-0.0000
2026-07-28T20:13:26.791Z,2706386,0.0000,-0.3250,-0.0000
2026-07-28T20:13:26.792Z,2707386,0.0000,-0.3700,-0.0000
2026-07-28T20:13:26.793Z,2708386,0.0000,-0.0850,-0.0000
2026-07-28T20:13:26.794Z,2709386,0.3288,0.0012,0.0004
2026-07-28T20:13:26.795Z,2710386,0.8125,0.0000,0.0000
2026-07-28T20:13:26.796Z,2711386,1.0325,0.0000,0.0000
2026-07-28T20:13:26.797Z,2712386,1.0338,0.0012,0.0013
2026-07-28T20:13:26.798Z,2713386,1.0538,0.0012,0.0013
2026-07-28T20:13:26.799Z,2714386,2.6512,0.0012,0.0033
2026-07-28T20:13:26.800Z,2715386,9.0363,0.0050,0.0452
2026-07-28T20:13:26.801Z,2716386,6.7150,0.0012,0.0084
2026-07-28T20:13:26.802Z,2717386,6.7150,0.0000,0.0000
2026-07-28T20:13:26.803Z,2718386,2.7963,0.0012,0.0035
2026-07-28T20:13:26.804Z,2719386,0.7650,-0.0025,-0.0019
2026-07-28T20:13:26.805Z,2720386,0.0000,-0.0025,-0.0000
2026-07-28T20:13:26.806Z,2721386,0.0000,-0.0712,-0.0000
2026-07-28T20:13:26.807Z,2722386,0.0000,-0.2250,-0.0000
2026-07-28T20:13:26.808Z,2723386,0.0000,-0.3375,-0.0000
2026-07-28T20:13:26.809Z,2724386,0.0000,-0.3675,-0.0000
2026-07-28T20:13:26.810Z,2725386,0.4550,-0.0025,-0.0011
2026-07-28T20:13:26.811Z,2726386,0.4550,0.0037,0.0017
2026-07-28T20:13:26.812Z,2727386,0.9150,-0.0025,-0.0023
2026-07-28T20:13:26.813Z,2728386,1.0475,0.0037,0.0039
2026-07-28T20:13:26.814Z,2729386,1.0462,0.0037,0.0039
2026-07-28T20:13:26.815Z,2730386,1.0500,0.0012,0.0013
2026-07-28T20:13:26.816Z,2731386,4.3113,-0.0012,-0.0054
2026-07-28T20:13:26.817Z,2732386,8.6637,-0.0012,-0.0108
2026-07-28T20:13:26.818Z,2733386,6.0825,0.0000,0.0000
2026-07-28T20:13:26.819Z,2734386,2.1250,0.0012,0.0027
2026-07-28T20:13:26.820Z,2735386,2.1250,-0.0012,-0.0027
2026-07-28T20:13:26.821Z,2736386,0.5612,-0.0088,-0.0049
2026-07-28T20:13:26.822Z,2737386,0.0000,-0.0988,-0.0000
2026-07-28T20:13:26.823Z,2738386,0.0000,-0.0988,-0.0000
2026-07-28T20:13:26.824Z,2739386,0.0000,-0.2525,-0.0000
2026-07-28T20:13:26.825Z,2740386,0.0000,-0.3450,-0.0000
2026-07-28T20:13:26.826Z,2741386,0.0000,-0.3225,-0.0000
2026-07-28T20:13:26.827Z,2742386,0.5638,0.0012,0.0007
2026-07-28T20:13:26.828Z,2743386,0.9875,0.0000,0.0000
2026-07-28T20:13:26.829Z,2744386,0.9875,0.0037,0.0037
2026-07-28T20:13:26.830Z,2745386,1.0412,0.0000,0.0000
2026-07-28T20:13:26.831Z,2746386,1.0450,-0.0012,-0.0013
2026-07-28T20:13:26.832Z,2747386,1.0500,-0.0012,-0.0013
2026-07-28T20:13:26.833Z,2748386,5.8538,-0.0012,-0.0073
2026-07-28T20:13:26.834Z,2749386,8.7050,0.0000,0.0000
2026-07-28T20:13:26.835Z,2750386,5.2638,-0.0012,-0.0066
2026-07-28T20:13:26.836Z,2751386,1.6237,-0.0012,-0.0020
2026-07-28T20:13:26.837Z,2752386,0.3338,-0.0025,-0.0008
2026-07-28T20:13:26.838Z,2753386,0.3338,-0.0125,-0.0042
2026-07-28T20:13:26.839Z,2754386,0.0000,-0.1412,-0.0000
2026-07-28T20:13:26.840Z,2755386,0.0000,-0.2700,-0.0000
2026-07-28T20:13:26.841Z,2756386,0.0000,-0.2700,-0.0000
2026-07-28T20:13:26.842Z,2757386,0.0000,-0.3688,-0.0000
2026-07-28T20:13:26.843Z,2758386,0.0000,-0.2688,-0.0000
2026-07-28T20:13:26.844Z,2759386,0.6988,0.0000,0.0000
2026-07-28T20:13:26.845Z,2760386,0.9912,-0.0012,-0.0012
2026-07-28T20:13:26.846Z,2761386,1.0500,-0.0012,-0.0013
2026-07-28T20:13:26.847Z,2762386,1.0500,-0.0012,-0.0013
2026-07-28T20:13:26.848Z,2763386,1.0475,-0.0012,-0.0013
2026-07-28T20:13:26.849Z,2764386,1.0775,-0.0012,-0.0013
2026-07-28T20:13:26.850Z,2765386,7.1175,-0.0012,-0.0089
2026-07-28T20:13:26.851Z,2766386,8.5375,-0.0012,-0.0107
2026-07-28T20:13:26.852Z,2767386,4.5687,0.0037,0.0171
2026-07-28T20:13:26.853Z,2768386,1.2637,0.0025,0.0032
2026-07-28T20:13:26.854Z,2769386,0.1462,-0.0025,-0.0004
2026-07-28T20:13:26.855Z,2770386,0.0000,-0.0188,-0.0000
2026-07-28T20:13:26.856Z,2771386,0.0000,-0.1650,-0.0000
2026-07-28T20:13:26.857Z,2772386,0.0000,-0.3063,-0.0000
2026-07-28T20:13:26.858Z,2773386,0.0000,-0.3663,-0.0000
2026-07-28T20:13:26.859Z,2774386,0.0000,-0.3663,-0.0000
2026-07-28T20:13:26.860Z,2775386,0.0237,-0.1813,-0.0043
2026-07-28T20:13:26.861Z,2776386,0.7588,-0.0012,-0.0009
2026-07-28T20:13:26.862Z,2777386,1.0200,0.0025,0.0025
2026-07-28T20:13:26.863Z,2778386,1.0300,-0.0012,-0.0013
